X,r0,r2,r3,r5,r7,r10,r12,r17,r18,r23,r25,r28,r30,r32,r33,count
97528,,,,,,,,,,,,,,,33,1
97529,,,,,,,,,,,,,30,,,1
97530,,,,,,,,17,,,,28,,,,2
97531,,,,,,,,,,,,,,,,0
97532,,,,,,,,,,,,,,,,0
97533,,,,,7,,,,18,,,,,,,2
97534,,,,,,,,,,,,,,,,0
97535,,,,,,,,,,,,,30,32,,2
97536,,,,,,10,,,,,,,,,,1
97537,,,,,,,,,,,,,,,,0
97538,,,,,,,,,,,,,,,,0
97539,0,,,,,,,,18,,25,,,,,3
97540,,,,,,,12,,,,,,,,,1
97541,,,,,,,,,,,,,30,,33,2
97542,,,,,,,,,,,,,,,,0
97543,,,,,,,,,,,,,,,,0
97544,0,,,,,,,,,,,,,,,1
97545,,,,,,,,,,,,,,,,0
97546,,,,,,,12,,,,,,,32,,2
97547,,,,,,,,,,23,,,,,,1
97548,,,,,,,,,,,,,,,,0
97549,,,,,,,,,,,,,,,,0
97550,,,,,,,,,,,,,,,,0
97551,,,,,,,,,,,,28,,,,1
97552,,,,,,,,,18,,,,,,33,2
97553,0,,,,,,,,,,,,,,,1
97554,,,,,,,,,,,,28,,,,1
97555,,,,,,,,,,,,,,,,0
97556,,,,,,,,,,,,,,,,0
97557,,,,,,,,,,23,,,,32,,2
97558,,,,,,,,,,,,,30,,,1
97559,,,,,,,,,,,,,,,,0
97560,,,3,,,,12,,,,,,,,,2
97561,,,,,,,,,,,,,,32,,1
97562,,,,,,,,,,,,,30,,,1
97563,0,,,,,,,,,,,,30,,,2
97564,,,,,,,,,,,,,,,,0
97565,0,,,,,,,,,,,,,,33,2
97566,,,,,7,,12,,,23,,,,,,3
97567,,,,5,,,,,,,,,,,,1
97568,,,,,,,,,,,,,,,33,1
97569,,,,,,,12,,,,,,,32,,2
97570,,,,,,,,,,,,28,,,,1
97571,,,,,,,,,,,,,,,,0
97572,,,,,,,,,,,,,,,,0
97573,,,,,,,,,,,,,,,,0
97574,,,,,,10,,,,,,28,,,,2
97575,,,,,,,,,,,,,,,,0
97576,,,,,,,,,,,25,,,,,1
97577,,,,,,,,,,,,,,,,0
97578,,,,,,10,,,,,,,,,,1
97579,,,,,,,,,,,,,,,,0
97580,,,,,,,,,,,,,,,,0
97581,,,3,5,,,,,,,,,,,,2
97582,,,3,,,,,,,,,,,,,1
97583,,2,,,,,,,,23,,,,,33,3
97584,,2,,5,,,,,,,,,,,,2
97585,,,,,,,,,,,,,,,,0
97586,,,,,,,,,,,,,,,,0
97587,,,,,,,,17,,,,,,32,,2
97588,,,,,,,,,,,,,,,33,1
97589,,,,,,,,,,,,,,,,0
97590,,,,,,,,,,,25,,,,,1
97591,,,,,,,,,,,,,,,,0
97592,0,,,,,,,,,,,,,,,1
97593,,,,,,,12,,,,,,,,,1
97594,,,3,,,,,,18,,,,,,,2
97595,,,,,,,,,,,,28,,,,1
97596,,,,,,,,,,,,,30,,,1
97597,,,,,,,,,,,,28,,,33,2
97598,,,,,,,,,,,,,,,,0
97599,,2,,,,,,,,,,,,,,1
97600,,,,,,,,,,,,,,,,0
97601,,,,,,,,,,23,,,,,,1
97602,,,,,,,,,,,,,,,,0
97603,,,,,,,,,,,,,,,,0
97604,,,,,,10,,,,,,,,32,,2
97605,,,,,7,,,,,,,,,,,1
97606,,,,,,,,,,,,,,,,0
97607,,,,,,,,17,,,25,,,,,2
97608,,,,,,,,,,,,,,,33,1
97609,,,,,,,,,,,,,,,,0
97610,,,,,,,,,,,,,30,,33,2
97611,,,,,,,,,,,,,,,,0
97612,,,,,,,,,,,,,,,,0
97613,,2,,,,,,,,,,,,,,1
97614,,,,,7,,,,,,,,,,,1
97615,,,,,,10,,,,,,,,,,1
97616,0,,,,,,,,,,,28,,32,,3
97617,,,,,,,,,,,,,,,,0
97618,,,,,,,,,,,,,,,,0
97619,,,,,,,,,,,,,,,,0
97620,,,3,5,,,,,,,,,,,,2
97621,,,,,,,,,,,,,,,,0
97622,0,,,,,10,,,,,,,,,,2
97623,,,,,,,,,,23,,,30,32,,3
97624,,,,,,,,,,,,,,,,0
97625,,,,,,,,,,,,,,,,0
97626,,,,,,,,17,,,,,,,,1
97627,,,,,,,,,,,,,,,,0
97628,,,,5,,,,,,,,,,,,1
97629,,,,,,,,,,,,28,,,,1
97630,,,,,,,,,,,,,,,,0
97631,,,,,,10,,,,,,,,,,1
97632,,,,,,,,,,,,,,,,0
97633,,,,,,,,,,,,,,,,0
97634,,,,,,,,,,,,,,,,0
97635,,,,,7,,,,,,,28,,,,2
97636,,,,,,,,,,23,,,,,,1
97637,,,,,,,,,,,,,,,,0
97638,,,3,,,,,,,23,,,,,,2
97639,,,,,,,,,,,,,,32,,1
97640,,2,,,,,,17,,,,,,,,2
97641,,,,,,,,,,,,,,,,0
97642,,,,,,,,17,,,,,,,,1
97643,,,,,,,12,,,,,,,,,1
97644,0,,,,,,,,,,,,,,,1
97645,,,3,,7,,,,,,,,,,,2
97646,,,,,,,,,,,,,30,32,,2
97647,,,,,,,,,,,25,,30,,,2
97648,,,,,,,12,17,,,,28,,,,3
97649,,,,,,10,,,,,,,,,,1
97650,,,,,,,,,,,,,,,,0
97651,,,,,,,,,,,,,,,,0
97652,,,,,,,,,,,,,,,,0
97653,,,,,,,,,,,,,,,,0
97654,,,,,,,,,,,,,,,,0
97655,0,,,,,,,,,,25,,,,,2
97656,,,3,,7,,,,,,25,,,,,3
97657,,,,,,,12,,,,,,,,,1
97658,,,,,,,,,,,,,,,,0
97659,,,,,,,,,,,,,,,,0
97660,0,,,,,,,,,,,,,,,1
97661,,,,,,,12,17,,,,,,,,2
97662,,,,,,,,,18,,,,,,,1
97663,,,,,,,,,18,,,,,,,1
97664,,,3,,,,,,,,,,,,,1
97665,,2,,,,,,,,23,,,,,,2
97666,,,,,,10,,,,,,,,,,1
97667,0,,,,,,,,,,,,,,,1
97668,,,,,,,,,18,,25,,30,,,3
97669,,,,,,,,,18,,,,,,,1
97670,,,,,,,,,,,,,,,,0
97671,,,,,,,,,,,,,,,,0
97672,,,,,,,,,,,,,,,,0
97673,,,,,,,,,,,,,,,,0
97674,,,,,,,,,,,,,,,,0
97675,,,,,,,,,,,,,,,,0
97676,,,,,,,,,,,,,,,,0
97677,,,,5,,,12,,18,,,28,,32,,5
97678,,,,,,,,,,,,,,,,0
97679,,,,,,,,,,,,,30,,,1
97680,,,,,,,,,18,,,,,,,1
97681,,,,,,10,,,,,,,,,,1
97682,,,,,,,,,,,,,,,33,1
97683,,,,5,,,,,,23,,,,,,2
97684,0,,,,,,,,,,,,,,,1
97685,,,,,,,,,,,,,,,,0
97686,0,,,,,,,,,,,,,32,,2
97687,,,,,,,,,,,,,30,,,1
97688,,,3,,7,,,17,,23,,,,,,4
97689,,,,,,,,,,,,,,,,0
97690,,,,,7,,,,18,,,,,,,2
97691,,,,,,,,,,,,,,,,0
97692,,,,5,,,,,,,,,,,,1
97693,,,,,,,,17,18,,,,,,,2
97694,,,,,,,12,,,,,28,30,,,3
97695,,,,,,,,,,,,,,,33,1
97696,,,,,,,,,18,,,,,,,1
97697,,2,,,,,,17,,,,,,,,2
97698,,,,,,,,,,,,,,,,0
97699,,,,,,,,,,,,,,,,0
97700,,,,,,,,,,,,,,,,0
97701,,2,,,,,,,,23,,28,,,,3
97702,,,,,,10,,,,,,,,,,1
97703,,,,,,,,,,,,,,32,,1
97704,,,,,,,,,18,,,,,,,1
97705,,,,,,,,,,,,,,32,,1
97706,,,,,,,,,,,,,,,,0
97707,,,,,,,,,,,,28,,,,1
97708,,,,,7,,,,,,,,,32,,2
97709,,,,,,,,,,23,,,,,,1
97710,,,,,,,12,,,,25,,,,,2
97711,,,,,,,,,,,,,,,,0
97712,,,,,,,,,,,,,30,,,1
97713,,,,,,,,,,,,,,,,0
97714,,,,,,,,17,,,,,,,,1
97715,,,,,7,,,,,23,,28,,,,3
97716,,,,,,,,,,,,,,,,0
97717,0,,,,,,,,,,,,,,33,2
97718,,,,,7,,,17,,,,,,,,2
97719,,,,,,,,,,,,,,,,0
97720,,,,,,,,,,,,,,,,0
97721,,,,,,,,,,,,,,,,0
97722,,,,,7,,,,,,,,,,,1
97723,,,3,,,,,,,,,,,,,1
97724,0,,,,,,,,,,,28,,,,2
97725,,,,,,,,17,,,,,,,,1
97726,,,,,,,,,,,,,,,,0
97727,,2,,,,10,12,,,,,,30,,,4
97728,,,,,,10,,,,,,,,,,1
97729,,,,,,,,,,,,,,,,0
97730,,,,,,,,,,,,,,,33,1
97731,,,,,,,,,,,,,,,,0
97732,,,,,,,,,,,,,,,,0
97733,,,,,,,,,18,,,,,,,1
97734,,,,,,,,,,,,,,,,0
97735,,,,,,,,,,,,,,,,0
97736,,,,,,,,,,,,,,,,0
97737,,,,,7,,,17,,,,,,32,,3
97738,,,,,,,,,,,,,,,,0
97739,,,,,,,,,,,,,30,,33,2
97740,,2,,5,,,,,,,,,,,,2
97741,,,,,,,,,,,25,28,,,,2
97742,,,,,,,,,,,,,,,,0
97743,,,3,,,,,,,,,,,,,1
97744,,,,,,,,,,,,,,,,0
97745,,,,,,,,,,,,,,32,,1
97746,,,,,,,,,,,,,,,,0
97747,,,,,,,,,,,,,,,,0
97748,,,,,,,,,18,23,,,,,,2
97749,,,,,,,,,,,,,,,,0
97750,0,,,,,,,17,18,,,,,,,3
97751,,,,,,,,,,,,,,,,0
97752,,,,,,,,,,,,,,,,0
97753,,,,,,,,,,,,,30,,,1
97754,,,,,,,,,18,,,,,,,1
97755,,,,,7,,,,,23,,,,,,2
97756,,,,,,,,,,,,,,,,0
97757,,,,,,,,,18,,,,,,,1
97758,,,,,,,,,,,,,,,,0
97759,,,,,,10,,,,,,,,,,1
97760,,,,,,,,,,,,,,,,0
97761,,,,,,,,,18,,,,,,,1
97762,0,,,,,,,,,,,,,,,1
97763,,,,,,,,17,,,,,,,,1
97764,,,,,,,,,,,,,,,,0
97765,,,,,,,,,,,,,,,,0
97766,,,,5,7,,,,,,,,,,,2
97767,,,,,,,,,,,,,,,,0
97768,,,,,,,,,,,25,,,,,1
97769,,2,,5,,,,,,,,28,,,,3
97770,,,,,7,,,,,,,,30,,,2
97771,,,,,,,12,,,,,,,,,1
97772,0,,,,,,,,,,25,,,,,2
97773,,,,,,,,,,,,,,,,0
97774,,,,,,,,,,,,,,,,0
97775,,,,,7,,,,,,,,,,,1
97776,,,,,,,,,,,,,,,,0
97777,,,,,,,,,,23,,,,,,1
97778,,,,,,,,,,,,,,,,0
97779,,,,,,10,,,,23,,,,,33,3
97780,,,,,,10,,,,,,,,,,1
97781,,,,,,,,,,,,,,,,0
97782,,,,,,10,,,,23,,,,,,2
97783,,,,,,,,17,,,,,,,,1
97784,,,,5,,,12,,18,,,,,,,3
97785,,,3,,,,,,,,25,,,,,2
97786,,,,,,,,,,,,,,,,0
97787,,,,,,,,,,,,,,,,0
97788,,,,,,,,,,,,,30,,,1
97789,,,,,,,,,,,,,,,,0
97790,,,,,,,,,,,,,,,,0
97791,,,,,,,,,,,,,,,,0
97792,,,3,,,,,,,,,,,,,1
97793,,,,,,,,,,,,,,,,0
97794,,,,,7,,,,,,,,,,,1
97795,,,,,,,,,,,,,,,,0
97796,,,,,,,,,,,,,,,,0
97797,,,,,,,,,,,,,,,,0
97798,,,,,,,,,,,,,,,,0
97799,,,,,,,,,,,,,,,,0
97800,,,,,,,,,,,,,30,,,1
97801,,,,,,,,,18,,25,,,,,2
97802,,,3,,,,,,,,,,,,,1
97803,,,,,,,,,,,,,,,,0
97804,,,,,,10,12,,,,,,,,,2
97805,,,,,,,,,18,,,,,32,,2
97806,,,,,,,,,18,,,,,,,1
97807,,,,,,,,,,,,,,,,0
97808,,,,5,,,,,,,,,,,33,2
97809,,,,,,,,,,,,,,,,0
97810,0,,,,,,,,,,25,,30,,,3
97811,,,,5,,,,,18,,25,28,,,,4
97812,,,,,,,,,,,,,,,,0
97813,,,,,,,,,,,,,,,,0
97814,,2,,,,,,,,,,,,,,1
97815,,,,,,,,,,,,,,,33,1
97816,,2,,,,,,,,,,,,,,1
97817,,,,,7,,,,,,,,,,33,2
97818,,,,,,10,,17,,,,,,,,2
97819,,,,,,,,,,,,,,,,0
97820,,,,,,,,,,,,,,,33,1
97821,,,,,7,,,,,,,,,,,1
97822,,,,5,,,,,,,,,,32,,2
97823,,,,,,,,,,,,28,,,,1
97824,,,,,,,,17,,,,,,,,1
97825,,,,,,10,12,,,,,,,,,2
97826,,,,,,,,,,,,,,,,0
97827,,,,,,,,,,,,,,,33,1
97828,,,,,,,12,,,,,28,,,,2
97829,,,,,,,,,,,,,,,,0
97830,,,,,7,,,,,,,,,,,1
97831,,2,,,,10,,,,,,,,,,2
97832,,,,,,,12,,,,,,,,,1
97833,,,,,,10,,,,,,,,,,1
97834,,,,,7,,,,,,,,,,,1
97835,,,,5,,10,,,,,,,,,,2
97836,,,,,,,,,,23,25,,,,,2
97837,0,,,,,,,,,,,28,,,,2
97838,,,,,,,,,,,,,30,,,1
97839,,,,,7,,,,,,,,,,,1
97840,,,,,,,,,,,,,,,,0
97841,,,,,,,,,,,,,30,,,1
97842,,,,,,,,,,,,,,,,0
97843,,,,,,,,,,,,,,32,,1
97844,,,,,,,12,,,,,,,32,,2
97845,,,,,,,12,,,,,,,,,1
97846,,,,,,,12,,,,,,,,,1
97847,,,,,,,,,,,,,,,33,1
97848,,,,,,,,,,,,28,,,,1
97849,,,,,,,,,,,,,,,,0
97850,,2,,,,,,,,,,,30,,,2
97851,,,,,,,,,18,,,,,,,1
97852,,,,,7,,,,,,25,,,,,2
97853,,,,,,,,,18,,,,,,,1
97854,0,,,,,,,,,,,,,,,1
97855,,,,,7,10,,,,,25,,30,,,4
97856,,,,,,,,,,,,,,,,0
97857,,,,,,,,17,,,,,,,,1
97858,,,,,,,,,18,,,,,,,1
97859,,,,,,,,,,,,,,,,0
97860,,,,,,,,,,,,,,,,0
97861,,,,,,,,,,,,,,,,0
97862,,,,,,,,,,,,,,,,0
97863,0,,,,,,,,,,,,,,,1
97864,,,,,,,,,,23,,,,,,1
97865,,,,,,,,,,,25,,,,,1
97866,,,,5,,,12,,,,25,,,,,3
97867,,,,,,,,,,,,,,,,0
97868,,,,,,10,,,,,,28,,,,2
97869,,,,,7,,,,,23,,,,,,2
97870,,,,,,,,,,,,,,32,,1
97871,,,,,7,,,,,,,,,,,1
97872,,,,,,,,,,,,,,,,0
97873,,,,5,,,,,,,,,,,,1
97874,,,,,7,,,,,,,,,,,1
97875,,,,,,,,,,,,,,32,,1
97876,,,,,,,,,,,,,,32,,1
97877,,,3,,,,,,,,25,,,,,2
97878,,,,,,10,,,,,,,,,,1
97879,,,,,,,,,,,,,,,,0
97880,,,,,,,,,,,,,,32,,1
97881,,,,,,,12,,,,,,,,,1
97882,0,,,,,,,,,,,,,,,1
97883,,,,,,,12,,,,,,,,,1
97884,,,,,,,,,18,,25,,,,,2
97885,,,,,,,12,,,,,,,,,1
97886,,,,,,,,,,,,,,,,0
97887,,,,5,,,,,,23,,,,,,2
97888,,2,,,,,,,,23,,,,32,,3
97889,,,,,,,,,18,,,,,,,1
97890,,,,,,,12,,,23,,,,,,2
97891,,,,,,,,17,18,,,,,,,2
97892,,,,,,,12,,,,,,,,,1
97893,,,,,,,,,,,,,,,,0
97894,,,,,,,,,,,,28,,,,1
97895,0,,,,,,,,,,,,,,,1
97896,,,,5,,,,,,,25,,30,,,3
97897,,,,,,,,,,,,,,,,0
97898,,,,,,,,,,,,,,,,0
97899,,,,5,,,,,,23,,,,,,2
97900,,,,,,,,,,,,,,32,,1
97901,,,,,,,,,,,,,,,,0
97902,,,,,,,,,18,,,28,,,,2
97903,,,,,,,,,,,,,,,,0
97904,,,,,,,,,18,,,,,,,1
97905,,,,5,,,,,,,,,,,,1
97906,,,,,,,,,,,,,,,,0
97907,,,,,,,,,,,,,30,,,1
97908,,,,,,,,,,,,,,,,0
97909,,,,,,,,,,,,,,32,,1
97910,,2,,,,,,,,23,,,,,,2
97911,,,3,,,,,,,,,,,,,1
97912,,2,,,,,,,,,,,,,,1
97913,0,,,,,,,,,,,,,,,1
97914,,,,,,,,,,,,28,,,,1
97915,,,,,,,,,,,,,,,,0
97916,,,,,,,,,,,,,,,,0
97917,,,,,,,,,,,25,,,,,1
97918,,,,,,,,,,,,,,,,0
97919,,,,,,,,,,,25,,,,,1
97920,,,,,,,,,,,,,,,,0
97921,,,,,,,,,,,,28,,,,1
97922,,,,,7,,,,,,,,,,,1
97923,,,,,,10,,,,,25,,,,,2
97924,0,,,,,,,,,,,28,,,,2
97925,,,,5,,,,,,23,,,,,,2
97926,,,,,,,,,,,,,,,,0
97927,,,,,,,,,,,,,,,,0
97928,,2,,,,,,,18,,,,,,,2
97929,,,3,,,,,,,,,,,,,1
97930,0,,,,,,12,,,,,,,,,2
97931,,,,5,,,,,,,,,,,,1
97932,,,,,,,,,,,,,,,,0
97933,,,,,,,,,,,,,,32,,1
97934,,,,,,,,,,,,,,,,0
97935,,,3,,,,,,,,,,,,,1
97936,,2,,,,,,,,,,28,,,,2
97937,,,,,,,,,,,,,,32,33,2
97938,,,,5,,,,,,,,,,,,1
97939,,,,,,10,,,,,,,,,,1
97940,,,,,,,,,,,,,,,,0
97941,,,,,,,,,,,,,,,,0
97942,,,,,,,,,,,,,,,,0
97943,,,,,,,,,,,,,30,,,1
97944,,,,,,,,,,,,,,,,0
97945,,,,,,,,,,,,28,,,,1
97946,,,,,,,12,17,,,,,,,,2
97947,,2,,,,,12,17,,,,,,,,3
97948,,,,,,,,,,,,,,32,,1
97949,,,,,,,,,,,,,,,,0
97950,,2,3,,,,,,,,,,,,,2
97951,,,,,,,,,,,,,,,,0
97952,,,,,,,,,,,,,,,,0
97953,,,,,,,,,,,,,,,,0
97954,,2,,,,10,,,,,,,,,,2
97955,0,,,,,,,,,,,,,,,1
97956,,,,,,,,,,,,,,,,0
97957,,,,,,,,,,,,,,,,0
97958,,,,,,,,,,,,,,,,0
97959,0,2,,,,,,,,,25,,,,,3
97960,0,,,,,,,,,,,28,,,,2
97961,,,,,,10,,,,,,,,,33,2
97962,,,,,,,,,,,,,,,33,1
97963,,2,,,,,,,,23,25,,,,,3
97964,,,,,,,,,,,,,,,,0
97965,,2,,,,,,,,,,,,32,,2
97966,,,,,,,,,,,,,30,,,1
97967,,,,,,,,,,,,,,,,0
97968,,,,,,,,,,,,,,,,0
97969,,,,,,,,,,,,,30,,,1
97970,,,,,,,,,,,,28,,,,1
97971,,,,,,,,,,,,,,,,0
97972,,,,,,10,,,,,,,,,,1
97973,,,,,,,,,,,,,,,,0
97974,,,,5,,,,,,23,,,,,,2
97975,,,,5,,,,,,,,,,,,1
97976,,,,,,,,,18,,,,,,,1
97977,,,,,,,,,,,,,,,,0
97978,,2,,,,,,,,,,,,32,,2
97979,,,,,,,,17,,,,28,,,,2
97980,,,,,,,,,,,,,,,,0
97981,0,,3,,,,,,,,,,,,,2
97982,,,,,,,,,,23,,,,,,1
97983,,,,,7,,,,,,,,,,,1
97984,,,3,,,,,,,,,,,,,1
97985,,,,,,,,,,,,,,,,0
97986,,,,,,,,,,,,,,,,0
97987,,,,,,,,,18,,,,,,,1
97988,,,,,,,,,,,25,,,,,1
97989,,,,,,,,,,,,,,,,0
97990,0,,,,,,,,,,,,,,,1
97991,,,,,,,,,,,,,,,,0
97992,,,,,,,,,,,,,,,,0
97993,,,,,,,,,,,,,,,,0
97994,,,,,,,,,,,,,,,,0
97995,,,,,,,,,18,,,,,,,1
97996,,,3,,,,,,,,,,,,,1
97997,,,,,,,,,,,,,,,,0
97998,,,,,,,,,,,,,30,,,1
97999,,,,,,,,,,,,,,,,0
98000,,,3,,,,,,,,,,,,,1
98001,,,,,,,12,,,,,,,,,1
98002,,,,,,,,,,,,,,,,0
98003,,,,,,,,,,,,,,,,0
98004,,,,,,,,,18,23,,,,,,2
98005,0,,,,,,,,,,,,,,,1
98006,,,,,,,,,,,,,,,,0
98007,0,,,,7,,,,,23,,,,,,3
98008,,,,,,,,,,,,,,,,0
98009,,2,,,,,,,,,,,,,,1
98010,,,,,,,,,,,,,,,33,1
98011,,,,,,,,,,,,28,,,,1
98012,,,,,,,,17,,,,,,,,1
98013,,,,5,,,,,,,,,,,,1
98014,,,,,,,,,,,,,,,,0
98015,,,,5,,,12,,,,,,,,,2
98016,,,,,,,,,,,,,,,,0
98017,,,,,,,,,,,,,,,,0
98018,,,,5,,,,,,,,28,,,,2
98019,,,,,,,,,,,,,,,,0
98020,,,,,,,,17,,,25,,,,,2
98021,0,,,5,,,,,,,,,,,,2
98022,,,,,,,,,,,,28,,,,1
98023,,,,,,,,,,,,,,,,0
98024,,,,,,,,,,,,,,,,0
98025,,,,,7,,,,,,,,,,,1
98026,,,,,,,,,,,,,,,,0
98027,,,,,,,,,,,,,,,,0
98028,0,,,,,,,,,,,,,,,1
98029,0,,3,,,10,,17,,,,,,,,4
98030,,,,,,10,,,,,,,,,,1
98031,,,,,,10,,,,,,,,32,,2
98032,,,,,,,,,,,,,,,,0
98033,,,,,,,,,,,,,,,,0
98034,,,,,,,,,18,,,,,,33,2
98035,,,,,,,12,,,,,,,,,1
98036,,,,,,,,,,,,,,,,0
98037,,,,,,,,,,,,,,,,0
98038,0,,,,,,,,,,,28,,,,2
98039,,,,,,,,,18,,,,,,,1
98040,,,,,,,,,,,,,,,,0
98041,,,,5,,,,,,,,,,32,,2
98042,,,,5,,10,,,,,,,,,,2
98043,0,,,,,,,,,,,,,,,1
98044,,2,,,,,,17,,23,,,,,,3
98045,,2,,,,,,,,,,,30,,,2
98046,,,,,,10,,,,,,,,,,1
98047,,,,,,,,,,,,,,,,0
98048,,,,,,,,,,,,,,,,0
98049,0,2,,,,,,,,,,,,,,2
98050,0,,,,,,12,,,,,,,,,2
98051,,,,,7,,,,,,,28,,,,2
98052,,,,,,,,,,,25,,,,,1
98053,,,3,,,,,,,,,,,,,1
98054,0,,,,,,,,,,,,,,,1
98055,,,3,,,,,,,,,,,,,1
98056,,,,,,,,,,,,,,,,0
98057,,,,,,,,17,,,,28,,,,2
98058,,,,,,,,,,,,,30,,,1
98059,,,,,,,,,,,,,,,,0
98060,,,,,,,,,,,,,,,,0
98061,,2,,5,,,,,,,,,,,,2
98062,,,,,,,,17,,,,,,,,1
98063,,,,,,,,,,,,,,,,0
98064,,,,,,,,,,,,,,,,0
98065,,,,,,,,17,18,,,,,32,,3
98066,,,,,,,,,,,,,,,,0
98067,0,,,,,,,,,,,,,,,1
98068,,,,,,,,,,23,,,,,33,2
98069,,,,,,,,,,,,,,,,0
98070,,,,,,,,,,,,,,,,0
98071,,,,,,,,,,,,,,,,0
98072,0,,,,,,,,,,,,,,33,2
98073,,,,5,,,,,,,,,,,,1
98074,,,,,,,,,,,,,,,,0
98075,,,,,,,,,,,,,30,,,1
98076,,,,,,,,,,,,,30,,33,2
98077,,,,,,,,,,,,,,,,0
98078,,,,,,,12,,,,,,,,,1
98079,,,,5,,10,,,,23,,,,,,3
98080,,,,,,,,,,,,,,,,0
98081,,,,5,,,,,,,,,,,,1
98082,,,,,,,,,,,,,,,,0
98083,,,,,,,,,,,,,,,,0
98084,,,,,,10,,,,,,,,32,,2
98085,0,,,,,,,,,,,,,,,1
98086,,,,,,10,,,,,25,,,,,2
98087,,,,,,,,,,,,,,,,0
98088,,,,,,,,17,,,,,,,,1
98089,,2,3,,,,,,,,25,,,,,3
98090,,,,,,,,17,,,,,,,,1
98091,,,,,,,,,,,,,,,,0
98092,,,,,,,,,,,,,,,,0
98093,,,3,,,,,,,,,,,,,1
98094,,,,,,,,,,,,,30,,,1
98095,,,,,7,,,,,,,,,,,1
98096,,,,,,,,,18,23,,,,,,2
98097,,,,,,,,,,,,,,,,0
98098,,,3,,,10,,,,,,,,,,2
98099,,,,,,,,,,,,,,,,0
98100,,,,,,,,,,,,,,,33,1
98101,,,,,,,,,,,,,,,,0
98102,,,,,,,,,,,,,,,,0
98103,,,,,,,,,,,,,,,,0
98104,,2,,,7,,,,,,,,,,,2
98105,,,,,,,,,,,,,,,,0
98106,,,,,,,,,,,,,,,,0
98107,,,,,7,,,,18,,,,,32,,3
98108,,,,,,,,,,,,,,,,0
98109,,,,,,,,,,,,28,,,,1
98110,,,,,,,,,,,,,,,,0
98111,,,,,,,,,,,25,,,32,,2
98112,0,,,,,,,,,,,,,,,1
98113,0,,,,,,,,,,,,,,,1
98114,,,,5,,,12,,,,,,,,33,3
98115,,,,,,,,,,,,,,,33,1
98116,,,,,,,12,,,,,,30,,33,3
98117,,,,5,,,,,,,,,,,,1
98118,,,,5,,,,,,,,,,,,1
98119,,,,5,,,,,,,,28,,,,2
98120,,,,,,,,,,,,,,,,0
98121,,,,,,,,,,,,28,,32,,2
98122,,,,,,,,,,,,,,,,0
98123,,2,,,,,,17,,,,,,,,2
98124,,,,,,,,17,,,25,,,,,2
98125,,,,,,,,,,,,,,,,0
98126,,,,,,,,,,,,,,,,0
98127,,,,,7,,,,,,,,,,,1
98128,0,,3,,,,,,,,,,,,,2
98129,,,,,,,,,,,,,,,,0
98130,,,,,,,,,,,,,,,,0
98131,,,,,,,,,,,,,,,,0
98132,,,,5,,,,,,,,,,,,1
98133,,,,,,,,,,,,,,,33,1
98134,,,,,,,,,,,,,,,,0
98135,,,,,,,,,,,,,,32,,1
98136,,,,,,,,,,,,28,,,,1
98137,,,,,,,,17,,,,,,,,1
98138,,,,5,7,,,,,,,,30,,,3
98139,0,,,,,,12,,,,,,,,,2
98140,,,,,,,,,,,,,,,,0
98141,,,,,,,,,,,,,30,,,1
98142,,,,,,,,,,,,,,,,0
98143,,,,,,10,,,,,,,,,,1
98144,,,,,,,,,,,,,,32,33,2
98145,,,,,,,,,,,,,,,,0
98146,,,,,,,,,,,,,,,,0
98147,,,,,,,,,18,,,,,,,1
98148,,,,,,,,,,,,,,,,0
98149,,,,,,,,,,,25,,30,,,2
98150,0,,,,,,,,,,,,,32,,2
98151,,,3,,,,12,,18,,,,,,33,4
98152,,,,5,,,,,,,,,,,,1
98153,,,,,,,12,17,18,,,,,,,3
98154,,,,,,,12,,,,,,,,,1
98155,,,,,,,,,,,,,,,,0
98156,,,,,,10,12,,,,,,,,,2
98157,,,,,,10,,,18,,,,,,33,3
98158,,,,,,,,,,,,,,,,0
98159,,,3,,,,,,,,,,,,,1
98160,,,,,,,,,,,,,,,,0
98161,,,,,,,,,,,,,,,,0
98162,,,,,,,,,,,,,,,,0
98163,,,,,,,,,,,,,,,,0
98164,,,,5,,,,,,,,,,,,1
98165,,,3,,,,,,,,,28,,,,2
98166,,2,,,,,,17,,,,,,32,,3
98167,,,,,,,,,,,,,,32,,1
98168,,,,,,,,,,,,,,,33,1
98169,,,,,,,,,18,,,,30,,,2
98170,,,,5,,,,,18,,,,,,,2
98171,0,,,,,,,,,,,,,,,1
98172,,,,,,,,,,,,,,,,0
98173,,,,,,10,,,,,,,,,,1
98174,,,,,,,,,,,,,,,,0
98175,,,,5,,,,,,,,,,,,1
98176,,,,5,,,,,,,,,,,,1
98177,,,,,,,,,,,,,,,,0
98178,,,,,,,,,,,,,,,,0
98179,,,,,,,,,,,25,,,,,1
98180,0,,,,,,,,,,,,,,,1
98181,,,,,,,,,,,,,,,33,1
98182,,,,,,,,,,,,,,,,0
98183,,,,,,10,,,,,,,,,,1
98184,,,,,,,,,,,,,,,,0
98185,,,,,,,,,,,,,,,,0
98186,,,,,,,,,18,,,,30,,,2
98187,,,,,,10,,,,,,,,,,1
98188,,,,,,,,,,,,,,,,0
98189,,,,,,,,,,,,,,,,0
98190,,,,,,,,,,,25,,30,,,2
98191,,,,,,,,,18,,,,,,,1
98192,,,,,,,,,18,,,,,,,1
